Coleção;Identificação;Grupo;Série;Subsérie;Espécie/Tipologia;Descrição;Título;Título atribuído;Data;Data / Periodo;;Autoria;Idioma;Quantidade;Local de produção;Veículo de publicação;Local de publicação;Tipo de publicação;Gênero ;Forma;Formato;Escritura;Suporte;Dimensão;Estado de Conservação;Observações;Documentos relacionados;Número da caixa;;Nome da caixa;Número da pasta;Nome da pasta;NUMERO SERIE
1;BRFM_AM_04_1621;1;6;;96;Demissão de Artur Profili da diretoria do Museu de Arte Moderna de São Paulo.;Profili Afastado do MAM (SP);NULL;1960-05-03;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;18,00 x 15,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;621
1;BRFM_AM_04_1622;1;6;;96;Obras de Bosch e Athayde.;Bosch e Athayde;NULL;1960-05-06;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 27,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;622
1;BRFM_AM_04_1623;1;6;;96;Roteiro artístico.;Sr. Mathieu e Outras Notícias;NULL;1960-05-09;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;623
1;BRFM_AM_04_1624;1;6;;96;Regulamento do Festival de Artes Plásticas.;Festival de Artes Plásticas no RGS;NULL;1960-05-21;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;17,00 x 37,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;624
1;BRFM_AM_04_1625;1;6;;96;Anita Uxa tem seu trabalho reconhecido por Frederico Morais.;O Trabalho de Anita Uxa;NULL;1960-05-19;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;17,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;625
1;BRFM_AM_04_1626;1;6;;96;Encerramento de exposição de Mario Silésio na Piccola Galeria.;Silésio No Rio: Crítico Elogia;NULL;1960-05-30;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;27,00 x 21,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;626
1;BRFM_AM_04_1627;1;6;;96;Frequência de exposições do Museu de Arte de Belo Horizonte.;Divagações em Torno da Frequência do MA;NULL;1960-05-31;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;17,00 x 20,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;627
1;BRFM_AM_04_1628;1;6;;96;Encerramento de exposição de Mario Silésio na Piccola Galeria.;Mario Silésio Desgostoso com Críticos do Rio: Não Comentaram Sua Exposição;NULL;1960-06-01;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;11,00 x 24,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;628
1;BRFM_AM_04_1629;1;6;;96;Cor e composição da pintura de Paulo Becker.;Paulo Becker Expressionista (II);NULL;1960-06-07;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 23,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;629
1;BRFM_AM_04_1630;1;6;;96;Exposição de Fábio Barbosa no Museu de Arte de Belo Horizonte.;Fábio Barbosa;NULL;1960-06-08;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;11,00 x 23,00 cm;Acidificado / Amarelado;;;;;;48;25;630
1;BRFM_AM_04_1631;1;6;;96;Exposição de artistas brasileiros na Europa.;Silésio Elogiado na Europa;NULL;1960-06-10;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 22,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;631
1;BRFM_AM_04_1632;1;6;;96;"Crítica de A. Buffinga publicada na revista ""Bouw"" sobre a mostra de artistas brasileiros no Museu de Utrecht na Holanda.";Má vontade com a Arte Brasileira;NULL;1960-06-11;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 16,00 cm;Acidificado / Amarelado;;;;;;48;25;632
1;BRFM_AM_04_1633;1;6;;96;"Inscrições para o ""Festival de Artes Plásticas"" do Museu de Arte de Belo Horizonte.";Salão e Prêmio à vista: mineiros podem concorrer;NULL;1960-06-17;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;17,00 x 18,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;633
1;BRFM_AM_04_1634;1;6;;96;Roteiro artístico.;Uma Sugestão e Várias Notícias;NULL;1960-06-21;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;18,00 x 24,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;634
1;BRFM_AM_04_1635;1;6;;96;Prêmio da Crítica instituído pela Associação Brasileira dos Críticos de Arte.;Prêmio da Crítica: Observações;NULL;1960-06-23;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;13,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;635
1;BRFM_AM_04_1636;1;6;;96;Exposição do expressionista Lasar Segall em Oslo, capital da Noruega.;Segali em Oslo;NULL;1960-06-27;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;13,00 x 19,00 cm;Acidificado / Amarelado;;;;;;48;25;636
1;BRFM_AM_04_1637;1;6;;96;Arquiteto Ney Fontes Gonçalves e gravador Hugo Mund Jr. morrem em acidente de avião.;No Desastre da Real Morrem Gravador e Arquiteto.;NULL;1960-07-05;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;16,00 x 16,00 cm;Acidificado / Amarelado;;;;;;48;25;637
1;BRFM_AM_04_1638;1;6;;96;Rifa de quadro de Guignard.;Ninguém Ganhou Quadro de Guignard: Alunos da Ebabh Ganharam 92 mil Cr$;NULL;1960-07-06;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;28,00 x 25,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;638
1;BRFM_AM_04_1639;1;6;;96;Roteiro artístico.;Exposições aqui, no Rio e Bahia;NULL;1960-07-15;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;22,00 x 28,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;639
1;BRFM_AM_04_1640;1;6;;49;Entrevista de Pierre Santos com Frederico Morais.;Crítica: Compreensão e Isenção;NULL;1960-07-24;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;16,00 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;640
1;BRFM_AM_04_1641;1;6;;49;Entrevista com Vicente de Abreu.;"""É Insesatez Esperar de Braços Cruzados que Caia a Bomba H: Continuarei Pintando""";NULL;1960-07-25;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;16,00 x 44,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;641
1;BRFM_AM_04_1642;1;6;;96;Opinião de Roger Edgar Gillet sobre a geração de artistas.;Voltar a Uma Arte Mais Difícil;NULL;1960-07-26;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;642
1;BRFM_AM_04_1643;1;6;;96;Depoimento do arquiteto Oscar Niemeyer na revista Módulo.;Niemeyer: Auto Crítica de Brasilia (I);NULL;1960-07-27;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 27,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;643
1;BRFM_AM_04_1644;1;6;;96;Pintor Aloisio Carvão e desenhista Arnaldo Pedrosa D'Horta ganham prêmio de viagem ao estrangeiro.;Carvão e Pedroso D'Horta os Grandes Premiados do VII Salão Nacional;NULL;1960-08-10;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;11,00 x 36,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;644
1;BRFM_AM_04_1645;1;6;;96;Roteiro artístico com destaque para exposição de Douglas Marques de Sá no Museu de Arte de Belo Horizonte.;Marques de Sá e Suas Pinturas-Gravuras no MA;NULL;1960-08-11;;;Frederico Morais;1;1 página;Belo Horizonte, MG;81;;1;1;Original;1;Impresso;1;10,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;645
1;BRFM_AM_04_1646;1;6;;96;Conclusões para a reformulação do ensino da arquitetura.;Estudantes de Arquitetura Concluem: Desenho Industrial é Necessário;NULL;1960-08-12;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;646
1;BRFM_AM_04_1647;1;6;;96;Livro de Medeiros Lima sobre o pintor brasileiro Pancetti.;Um livro sobre Pancetti;NULL;1961-01-20;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;647
1;BRFM_AM_04_1648;1;6;;96;Roteiro artístico e chamada para inscrições para o Salão Nacional de Arte Moderna.;SN: inscrições até dia 30;NULL;1961-05-23;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;12,00 x 32,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;648
1;BRFM_AM_04_1649;1;6;;96;Roteiro artístico com destaque para exposição do Barroco Brasileiro no Museu de Arte Moderna de São Paulo.;Exposição de Arte Barroca Brasileira ;NULL;1961-05-25;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 21,00 cm;Acidificado / Amarelado;;;;;;48;25;649
1;BRFM_AM_04_1650;1;6;;96;"Exposições ""O Artista e o Tema"" e ""Círculo dos Amigos da Arte"" no Museu de Arte de Belo Horizonte.";Duas Exposições no Museu de Arte;NULL;1961-06-02;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 34,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;650
1;BRFM_AM_04_1651;1;6;;96;Desenho industrial no Brasil.;O Desenho Industrial e a Realidade Brasileira;NULL;1962-10-30;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 27,00 cm;Acidificado / Amarelado;;;;;;48;25;651
1;BRFM_AM_04_1652;1;6;;96;Crítica a exposições.;Revisão do Método Crítico;NULL;1962-10-25;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 25,00 cm;Acidificado / Amarelado;;;;;;48;25;652
1;BRFM_AM_04_1653;1;6;;96;Poucas perspectivas para o artista jovem.;A Confusão é Geral;NULL;1962-09-20;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado, Manchado, perda de pedaço;;;;;;48;25;653
1;BRFM_AM_04_1654;1;6;;96;Roteiro artístico com destaque para exposição de Jarbas Juares no prédio da Faculdade de Filosofia da U.M.G.;Desenhos de Jarbas Juares;NULL;1962-09-21;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 20,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;654
1;BRFM_AM_04_1655;1;6;;96;Conversa sobre pintura.;Inutilidade da Obra de Arte;NULL;1962-09-23;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;655
1;BRFM_AM_04_1656;1;6;;96;Domênico Lazzarini.;Perfeitamente Sem Importância;NULL;1962-09-29;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 26,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;656
1;BRFM_AM_04_1657;1;6;;96;Eleições e programa de governo.;Peço vênia, sr. Candidato;NULL;1962-09-25;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;657
1;BRFM_AM_04_1658;1;6;;96;Eleições e programa de governo.;Não se vive só de feijão;NULL;1962-09-26;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;658
1;BRFM_AM_04_1659;1;6;;96;Eleições e programa de governo.;Bom senso, boa vontade e assessoramento;NULL;1962-09-27;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 27,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;659
1;BRFM_AM_04_1660;1;6;;96;"Exposição ""Três Séculos e Meio de Pintura no Brasil Na Universidade de Minas Gerais.";Três Séculos e Meio de Pintura no Brasil;NULL;1962-09-30;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 41,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;660
1;BRFM_AM_04_1661;1;6;;96;"Filme ""La Notte"" de Michelangelo Antonioni.";Incomunicabilidade;NULL;1962-10-02;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 30,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;661
1;BRFM_AM_04_1662;1;6;;96;"Peça ""Society em Baby-Doll"" de Henrique Pongetti no Teatro Francisco Nunes.";"""Society em Baby-Doll""";NULL;1962-10-03;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 15,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;662
1;BRFM_AM_04_1663;1;6;;96;Problemas a serem considerados pelo futuro prefeito.;São gente, seres humanos;NULL;1962-10-04;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 26,00 cm;Acidificado / Amarelado;;;;;;48;25;663
1;BRFM_AM_04_1664;1;6;;96;Discussão sobre entendimento entre artistas e classes produtoras.;Ajuda das classes produtoras ao Salão Municipal de Belas Artes;NULL;1962-10-10;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;664
1;BRFM_AM_04_1665;1;6;;96;Roteiro artístico.;Salão de Artes Plásticas do DEI;NULL;1962-10-11;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado;;;;;;48;25;665
1;BRFM_AM_04_1666;1;6;;96;Roteiro artístico com destaque para Exposição no Automóvel Clube.;Pintura de Sara Ávila;NULL;1962-10-13;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 18,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;666
1;BRFM_AM_04_1667;1;6;;96;Roteiro artístico.;Há Razão Para Euforia;NULL;1962-10-18;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 23,00 cm;Acidificado / Amarelado;;;;;;48;25;667
1;BRFM_AM_04_1668;1;6;;96;Escola de arquitetura.;Movimento Editorial da Escola de Arquitetura;NULL;10/11/-;;;Frederico Morais;1;1 página;Belo Horizonte, MG;2;;1;1;Original;1;Impresso;1;10,00 x 34,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;668
1;BRFM_AM_04_1669;1;6;;96;Roteiro Artístico.;Di e Edith inauguraram suas exposições: morre um Mecenas;NULL;17/11/196-;;;Frederico Morais;1;1 página;Belo Horizonte, MG;2;;1;1;Original;1;Impresso;1;10,00 x 34,00 cm;Acidificado / Amarelado, Dobrado;;;;;;48;25;669
1;BRFM_AM_04_1670;1;6;;96;Roteiro Artístico com destaque para o Salão do Paraná em Curitiba.;2 Milhões de Cruzeiros em Prêmio no Salão do Paraná;NULL;1961-11-23;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 23,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;670
1;BRFM_AM_04_1671;1;6;;96;Roteiro artístico.;Certo grau de complexidade;NULL;1962-12-06;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 42,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;671
1;BRFM_AM_04_1672;1;6;;96;Salão Municipal de Belas Artes (XVII).;Pintura no Salão Municipal;NULL;;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 31,00 cm;Acidificado / Amarelado;;;;;;48;25;672
1;BRFM_AM_04_1673;1;6;;96;Salão Municipal de Belas Artes (XVII).;Pintura (Ainda) e Escultura no SMBA;NULL;1960-12-23;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;20,00 x 16,00 cm;Acidificado / Amarelado;;;;;;48;25;673
1;BRFM_AM_04_1674;1;6;;96;Salão Municipal de Belas Artes (XVII).;Setor Gráfico do Salão Municipal;NULL;1960-12-27;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;20,00 x 13,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;674
1;BRFM_AM_04_1675;1;6;;96;Escola Superior de Desenho Industrial inaugurada na Guanabara.;Arte industrial: oportunidade perdida;NULL;-/-/1962;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 45,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;675
1;BRFM_AM_04_1676;1;6;;96;Comentário sobre exposição de Di Cavalcanti.;Di Cavalcanti;NULL;;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;20,00 x 19,00 cm;Acidificado / Amarelado, Manchado;BRFM_AM_04_1677;;;;;48;25;676
1;BRFM_AM_04_1677;1;6;;96;Artista plástico Di Cavalcanti.;Di Cavalcanti II;NULL;;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 22,00 cm;Acidificado / Amarelado;BRFM_AM_04_1676;;;;;48;25;677
1;BRFM_AM_04_1678;1;6;;96;Artista plástico Di Cavalcanti.;Di Cavalcanti;NULL;1963-01-04;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 23,00 cm;Acidificado / Amarelado;;;;;;48;25;678
1;BRFM_AM_04_1679;1;6;;96;Artigo de Michel Tatu sobre debate em torno da Arte Moderna na Rússia.;O Debate na Rússia Sobre Arte Moderna;NULL;18/01/-;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 35,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;679
1;BRFM_AM_04_1680;1;6;;96;Debate sobre Arte Moderna.;O Debate na Rússia Sobre Arte Moderna;NULL;;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 28,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;680
1;BRFM_AM_04_1681;1;6;;96;Debate sobre Arte Moderna.;Ainda o Debate na Rússia;NULL;1905-05-16;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 22,00 cm;Acidificado / Amarelado;;;;;;48;25;681
1;BRFM_AM_04_1682;1;6;;96;Exposição individual de Nello Nuno.;Nello Nuno Exporá na AMAP;NULL;1963-06-08;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 16,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;682
1;BRFM_AM_04_1683;1;6;;96;Figurativismo.;Volta ao figurativismo;NULL;1963-02-14;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;683
1;BRFM_AM_04_1684;1;6;;96;Exposição de Pedro Correia de Araújo no Museu de Arte.;Pedro Correia de Araujo;NULL;20/03/-;;;Frederico Morais;1;1 página;Belo Horizonte, MG;2;;1;1;Original;1;Impresso;1;10,00 x 18,00 cm ;Acidificado / Amarelado;;;;;;48;25;684
1;BRFM_AM_04_1685;1;6;;49;Entrevista com Mário Silésio.;Nada Além do Quadro;NULL;26/03/-;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 30,00 cm;Acidificado / Amarelado;;;;;;48;25;685
1;BRFM_AM_04_1686;1;6;;96;Exposição de Inimá de Paula no Museu de Arte de Belo Horizonte.;Volta à Terra e à Figura;NULL;1963-04-02;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;686
1;BRFM_AM_04_1687;1;6;;96;Artista plástico Inimá de Paula.;Pintura Adulta;NULL;1963-04-04;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 22,00 cm;Acidificado / Amarelado, Manchado, Dobrado;;;;;;48;25;687
1;BRFM_AM_04_1688;1;6;;96;Arte contemporânea.;Audiência e Individualismo;NULL;1963-04-18;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 20,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;688
1;BRFM_AM_04_1689;1;6;;96;"Roteiro artístico com destaque para exposição ""Pintura Brasileira em Coleções Mineiras"" no Salão da UMG.";Pintura, gravura e livro hoje na UMG;NULL;1963-04-19;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 23,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;689
1;BRFM_AM_04_1690;1;6;;96;Ausência de religiosidade nas manifestações artísticas.;Meditação da Semana Santa II;NULL;1963-04-14;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 22,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;690
1;BRFM_AM_04_1691;1;6;;96;Ausência de religiosidade nas manifestações artísticas.;Meditação da Semana Santa;NULL;1963-04-16;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 22,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;691
1;BRFM_AM_04_1692;1;6;;96;Ausência de religiosidade nas manifestações artísticas.;Meditação da Semana Santa;NULL;1963-04-17;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 21,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;692
1;BRFM_AM_04_1693;1;6;;49;Entrevista com Lasar Segall.;A Arte Tem Leis que São Invariáveis;NULL;1963-04-21;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 23,00 cm;Acidificado / Amarelado;;;;;;48;25;693
1;BRFM_AM_04_1694;1;6;;96;Exposição de Farnese Andrade no Rio de Janeiro.;Farnese, Guignard e Bienal;NULL;1963-05-30;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;10,00 x 24,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;694
1;BRFM_AM_04_1695;1;6;;96;Roteiro artístico.;Calendário Cultural de Belo Horizonte;NULL;1963-06-15;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;20,00 x 16,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;695
1;BRFM_AM_04_1696;1;6;;96;Roteiro artístico.;Reitoria da UMG Abre Amanhã a Semana de Poesia de Vanguarda;NULL;1963-06-27;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 20,00 cm;Acidificado / Amarelado;;;;;;48;25;696
1;BRFM_AM_04_1697;1;6;;96;Comentário sobre ausência de Frederico Morais e roteiro artístico.;Abre-se hoje a exposição de Van Gogh;NULL;1963-08-09;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 32,00 cm;Acidificado / Amarelado;;;;;;48;25;697
1;BRFM_AM_04_1698;1;6;;96;Exposição didática de Van Gogh na Escola de Arquitetura.;Van Gogh;NULL;1963-08-19;;;Frederico Morais;1;1 página;Belo Horizonte, MG;2;;1;1;Original;1;Impresso;1;15,00 x 26,00 cm;Acidificado / Amarelado;;;;;;48;25;698
1;BRFM_AM_04_1699;1;6;;96;Abertura da exposição de cartazes-poemas e de material crítico informativo.;Semana nacional de arte de vánguárdá;NULL;1963-08-15;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 29,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;699
1;BRFM_AM_04_1700;1;6;;96;"""Realismo Social"" em pinturas.";Pintura Contemporânea do México;NULL;1963-08-22;;;Frederico Morais;1;1 página;Belo Horizonte, MG;;;1;1;Original;1;Impresso;1;15,00 x 25,00 cm;Acidificado / Amarelado, Manchado;;;;;;48;25;700
